鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
楠梓區,房地(土地+建物),高雄市楠梓區大學二十五路271~300號,10.73,住,,,1070730,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070213,78.61,2,1,1,有,有,4680000,59534,,0,0,含裝潢,RPPNMLPLQHNFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區清豐路151~180號,79.52,住,,,1060513,土地1建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1070716,206.81,4,1,4,有,無,14300000,69146,,0,0,,RPVNMLRLQHNFFEE96CA
左營區,房地(土地+建物),高雄市左營區政德路211~240號,70,住,,,1070720,土地2建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,870815,256.55,6,2,4,有,無,19300000,75229,,0,0,,RPROMLNLQHNFFEE88CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十五路271~300號,22.46,住,,,1070803,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070213,164.79,3,2,2,有,有,8450000,51277,坡道平面,24.62,0,,RPPNMLSLQHNFFEE09CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十五路271~300號,22.46,住,,,1070803,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070213,164.79,3,2,2,有,有,8550000,51884,坡道平面,24.62,0,,RPQNMLSLQHNFFEE56CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十五路241~270號,19.34,住,,,1070803,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070213,141.86,3,2,2,有,有,9000000,63443,坡道機械,13.54,0,含裝潢,RPRNMLSLQHNFFEE66CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十五路241~270號,22,住,,,1070805,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070213,161.46,3,2,2,有,有,9200000,56980,坡道平面,21.15,0,,RPSNMLSLQHNFFEE76CA
楠梓區,房地(土地+建物),高雄市楠梓區右昌街52巷1~30號,154.23,住,,,1070726,土地4建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,971201,365.4,14,1,14,有,無,15000000,41051,,0,0,,RPUNMLKLQHNFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區德信街105巷1~30號,21.23,住,,,1070628,土地1建物1車位0,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840223,146.41,4,2,2,有,有,4800000,32785,,0,0,含增建或未登記建物。;,RPQOMLKLQHNFFEE48CA
楠梓區,房地(土地+建物),高雄市楠梓區德中路241巷1~30號,90.16,住,,,1070726,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,990416,165.02,4,2,3,有,無,9500000,57569,,0,0,,RPTOMLKLQHNFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區重上街181~210號,10.12,商,,,1070628,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861006,143.3,4,2,4,有,無,7200000,50244,坡道機械,0,0,,RPUOMLKLQHNFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區楠都東街181~210號,4.83,商,,,1070722,土地2建物1車位0,六層,六層,套房(1房1廳1衛),,鋼筋混凝土造,701231,24.33,1,1,1,有,有,700000,28771,,0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLMLQHNFFEE48CA
楠梓區,房地(土地+建物),高雄市楠梓區安泰街182巷1~30號,5.06,住,,,1070806,土地1建物1車位0,二層,十層,套房(1房1廳1衛),見其它登記事項,見其它登記事項,930413,24.34,0,0,0,無,無,800000,32868,,0,0,,RPPRMLKLQHNFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區啟昌街121~150號,28.82,住,,,1070712,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,701222,75.83,3,2,2,有,無,2300000,30331,,0,0,,RPRPMLLKRHNFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區文自路271~300號,13.39,商,,,1070707,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011004,195.4,4,2,2,有,有,11720000,59980,坡道平面,20.65,0,,RPVNMLLKRHNFFEE98CA
左營區,房地(土地+建物),高雄市左營區新莊一路121~150號,6.95,住,,,1070725,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070213,63.16,0,0,0,無,有,5600000,88664,,0,0,,RPQOMLQJRHNFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區仁昌街1~30號,66,住,,,1070718,土地1建物1車位0,全,二層,透天厝,,混凝土造,661229,84.62,4,2,4,有,無,2400900,28373,,0,0,親友、員工或其他特殊關係間之交易。;,RPQPMLLMQHNFFEE78CA
燕巢區,房地(土地+建物),高雄市燕巢區瓊招路175巷1~30號,14.67,商,,,1070701,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821115,104.48,3,2,2,有,無,2050000,19621,,0,0,,RPWNMLLLQHNFFFE56CA
彌陀區,房地(土地+建物),高雄市彌陀區文安路4巷1~30號,105.3,,鄉村區,乙種建築用地,1070806,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,770130,113.2,4,2,3,有,無,3600000,31802,,0,0,,RPWPMLKLQHNFFFE66CA
岡山區,房地(土地+建物),高雄市岡山區竹圍東街121~150號,18.7,住,,,1070713,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820810,113.96,3,2,2,有,無,2900000,25448,,0,0,,RPUOMLTLQHNFFFE27CA
梓官區,房地(土地+建物),高雄市梓官區大舍東路公厝巷31~60號,95.53,,鄉村區,乙種建築用地,1070722,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070530,164.28,4,2,3,有,無,7600000,46262,,0,0,,RPPNMLLJRHNFFFE38CA
鳳山區,房地(土地+建物),高雄市鳳山區田中央路100巷9弄1~30號,99.48,住,,,1070802,土地6建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,931217,175.42,4,2,3,有,無,8800000,50165,,0,0,,RPPNMLSKQHNFFGE56CA
鳳山區,房地(土地+建物),高雄市鳳山區文清街125巷1~30號,10.98,商,,,1070630,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701201,44.63,1,1,1,有,無,1300000,29128,,0,0,,RPSOMLKLQHNFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區文德路86巷31~60號,28,住,,,1070729,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810925,146.15,4,2,2,有,有,4110000,28122,,0,0,,RPOOMLKLQHNFFGE48CA
鳳山區,房地(土地+建物),高雄市鳳山區南華路1~30號,99,商,,,1070730,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,681016,204.42,2,3,3,有,無,9300000,45495,,0,0,,RPPOMLKLQHNFFGE58CA
鳳山區,房地(土地+建物),高雄市鳳山區南進四街1~30號,71,住,,,1070716,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,611228,75.47,5,2,2,有,無,9800000,129853,,0,0,,RPUOMLLLQHNFFGE56CA
鳳山區,房地(土地+建物),高雄市鳳山區中山東路76巷31~60號,81,住,,,1070726,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,620326,88.16,5,2,2,有,無,5500000,62387,,0,0,,RPTOMLMLQHNFFGE56CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區建國路三段571~600號,13.34,住,,,1070717,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,980330,144.86,3,2,2,有,有,7150000,49358,坡道平面,0,0,,RPPPMLLMQHNFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區鳳松路31~60號,80,住,,,1070713,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,920102,239.28,5,2,4,有,無,20200000,84420,,0,0,,RPQNMLNJRHNFFGE78CA
鳳山區,房地(土地+建物),高雄市鳳山區過埤路61~90號,75.44,住,,,1070723,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1060111,216.08,4,2,4,有,無,14700000,68030,,0,0,,RPRNMLOJRHNFFGE98CA
鳳山區,房地(土地+建物),高雄市鳳山區八德路296巷1~30號,7.15,商,,,1070729,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061229,74.4,2,1,1,有,有,4220000,56720,,0,0,,RPRNMLTLQHNFFGE96CA
鳳山區,房地(土地+建物),高雄市鳳山區八德路296巷1~30號,7.15,商,,,1070729,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061229,74.4,2,1,1,有,有,4220000,56720,,0,0,,RPSNMLTLQHNFFGE07CA
鳥松區,房地(土地+建物)+車位,高雄市鳥松區忠義路241~270號,28.04,住,,,1070807,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051107,169.31,4,2,2,有,有,8000000,47251,坡道平面,27.02,0,,RPQNMLMKRHNFFIE98CA
仁武區,房地(土地+建物),高雄市仁武區仁林路267巷6弄1~30號,78.52,,鄉村區,乙種建築用地,1070803,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,830729,132.16,4,2,3,有,無,3250000,24591,,0,0,含增建或未登記建物。;,RPQNMLMLQHNFFIE98CA
鳥松區,房地(土地+建物),高雄市鳥松區大華路65巷1~30號,80.23,住,,,1070726,土地3建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,930401,194.21,4,2,2,有,無,11500000,59214,,0,0,,RPWNMLNLQHNFFIE07CA
大社區,房地(土地+建物),高雄市大社區中華路125巷31~60號,67,住,,,1070723,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,700715,80.78,4,2,3,有,無,6380000,78980,,0,0,,RPSNMLLMQHNFFIE56CA
鳥松區,房地(土地+建物),高雄市鳥松區球場路文中巷1~30號,311,住,,,1070728,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,630808,193.14,2,2,3,有,無,17000000,88019,,0,0,1樓及2樓部分增建,RPPOMLPJRHNFFIE56CA
大寮區,房地(土地+建物),高雄市大寮區翁園路61~90號,77.77,住,,,1070708,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,811213,149.04,5,2,3,有,無,3200000,21471,,0,0,,RPQNMLKKRHNFFLE09CA
大寮區,房地(土地+建物),高雄市大寮區六和路1~30號,10.08,住,,,1070810,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851127,80.03,2,2,1,有,有,1860000,23241,,0,0,,RPPNMLRLQHNFFLE07CA
大寮區,房地(土地+建物),高雄市大寮區中正路1~30號,101,住,,,1070712,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,950302,206.29,5,2,3,有,無,10400000,50414,,0,0,,RPVNMLPJRHNFFLE37CA
林園區,房地(土地+建物),高雄市林園區文化街151~180號,111,商,,,1070806,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,691229,251.13,4,2,3,有,無,8500000,33847,,0,0,,RPXNMLLLQHNFFLE27CA
林園區,房地(土地+建物),高雄市林園區港嘴二路1~30號,31.35,住,,,1070713,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691125,96.83,3,2,2,有,無,1650000,17040,,0,0,,RPSNMLLLQHNFFLE76CA
前鎮區,房地(土地+建物),高雄市前鎮區天山路61~90號,157,住,,,1070516,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1031128,478.62,5,3,7,有,無,39800000,83156,,0,0,透天住宅設有電梯一部,RPRNMLKMQHNFFCE48DA
鳳山區,房地(土地+建物),高雄市鳳山區文德路86巷31~60號,28,住,,,1070714,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810925,146.15,4,1,2,有,無,4550000,31132,,0,0,,RPXNMLTLQHNFFGE67DA
湖內區,房地(土地+建物),高雄市湖內區東方路105巷6弄1~30號,4.36,住,,,1070810,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830718,30.94,1,0,1,有,有,540000,17453,,0,0,,RPRNMLKMQHNFFJE56DA
三民區,建物,高雄市三民區正氣街1~30號,0,,,,1070808,土地0建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,800103,188.8,3,2,2,有,有,860000,4555,,0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLKKQHNFFDE38CD
楠梓區,房地(土地+建物),高雄市楠梓區德民路151~180號,16.64,住,,,1070707,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,851030,139.89,3,2,3,有,有,4000000,28594,,0,0,,RPQNMLQJQHNFFEE09CD
左營區,房地(土地+建物)+車位,高雄市左營區文學路691~720號,11.83,住,,,1070719,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870814,165.98,4,2,2,有,有,6860000,41330,坡道機械,0,0,,RPPNMLPKQHNFFEE98CD
左營區,房地(土地+建物)+車位,高雄市左營區文天路121~150號,8.96,住,,,1070801,土地1建物1車位1,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840302,111.99,3,2,2,有,有,4500000,40182,坡道機械,0,0,,RPPNMLQKQHNFFEE09CD
左營區,房地(土地+建物),高雄市左營區立大路331~360號,6.13,商,,,1070714,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851012,70.82,2,1,1,有,有,3500000,49421,,0,0,,RPQNMLQKQHNFFEE56CD
路竹區,房地(土地+建物),高雄市路竹區平和路28巷1弄1~30號,95.16,住,,,1070329,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1061023,193.14,4,3,3,有,無,8900000,46081,,0,0,,RPXNMLSJOHNFFJE67CD
鳳山區,房地(土地+建物),高雄市鳳山區建國路一段522巷35弄1~30號,32.3,住,,,1070714,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701201,81.54,3,2,2,有,無,1680000,20603,,0,0,,RPPNMLPKQHNFFGE56CD
楠梓區,房地(土地+建物),高雄市楠梓區盛昌里寶昌街61~90號,119.93,住,,,1070624,土地1建物1車位0,全,四層,透天厝,住家用,見其它登記事項,1031125,248.57,5,2,4,有,無,18200000,73219,,0,0,,RPRNMLKKQHNFFEE68CD
大寮區,房地(土地+建物),高雄市大寮區四維路151~180號,29.3,住,,,1070716,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,820720,248.13,4,2,2,有,有,3980000,16040,,0,0,,RPPNMLRKQHNFFLE27CD
苓雅區,房地(土地+建物),高雄市新興區和平一路271~300號,4.84,商,,,1070714,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061110,68.18,2,1,1,有,有,5000000,73335,,0,0,,RPPNMLKKQHNFFBE18CD
苓雅區,房地(土地+建物),高雄市新興區和平一路271~300號,5.23,商,,,1070714,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061110,75.17,2,1,1,有,有,5500000,73167,,0,0,,RPQNMLKKQHNFFBE28CD
苓雅區,房地(土地+建物)+車位,高雄市新興區和平一路271~300號,8.2,商,,,1070719,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061110,132.66,3,2,2,有,有,10880000,82014,升降機械,16.4,0,,RPRNMLKKQHNFFBE38CD
小港區,房地(土地+建物),高雄市小港區高坪二十二路541~570號,170.12,住,,,1070716,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1031121,272.07,6,3,4,有,無,15000000,55133,,0,0,,RPPNMLPKQHNFFCE78CD
前鎮區,房地(土地+建物),高雄市前鎮區光華二路181~210號,71,住,,,1070311,土地1建物1車位0,全,五層,透天厝,,鋼筋混凝土造,751217,302.15,0,0,0,無,無,20000000,66192,,0,0,,RPSNMLLLQHNFFCE78CD
湖內區,房地(土地+建物),高雄市湖內區長壽路61~90號,99.58,住,,,1070709,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓，見其他登記事項,五層,店面(店鋪),住商用,鋼筋混凝土造,950830,234.34,7,1,8,有,無,7500000,32005,,0,0,,RPPNMLLLQHNFFJE98DA
鳳山區,房地(土地+建物),高雄市鳳山區文學街18巷2弄1~30號,25.78,住,,,1070731,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,801215,86.35,5,2,4,有,無,2200000,25478,,0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLLLQHNFFGE09DA
楠梓區,房地(土地+建物),高雄市楠梓區安泰街132巷1~30號,142.88,住,,,1070727,土地1建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1070516,308.58,5,2,4,有,無,18500000,59952,,0,0,,RPUOMLMLQHNFFEE56DA
小港區,房地(土地+建物),高雄市小港區新豐街91~120號,22.47,住,,,1070723,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,850911,145.36,3,2,2,有,有,4180000,28756,,0,0,,RPQOMLTLQHNFFCE66DA
茄萣區,房地(土地+建物),高雄市茄萣區金鑾路61~90號,93.76,住,,,1070526,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070104,187.94,4,1,3,有,無,8080000,42992,,0,0,,RPPNMLRLQHNFFJE86CA
阿蓮區,房地(土地+建物),高雄市阿蓮區復安151~180號,6280,,特定農業區,丁種建築用地,1070528,土地1建物5車位0,一層,一層,廠辦,工業用,鋼骨混凝土造,620928,2278.43,0,0,0,無,無,168000000,73735,,0,0,受債權債務影響或債務抵償之交易。;,RPPNMLSKRHNFFJE96CA
大社區,房地(土地+建物),高雄市大社區光華路1~30號,103.88,住,,,1070713,土地1建物1車位0,全,二層,透天厝,見使用執照,鋼筋混凝土造,701228,150.36,2,2,2,有,無,2570000,17092,,0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLMLQHNFFIE96CA
大社區,房地(土地+建物),高雄市大社區金龍路361~390號,72,住,,,1070715,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,761215,165.95,3,2,3,有,無,9600000,57849,,0,0,,RPPNMLMLQHNFFIE88CA
大社區,房地(土地+建物),高雄市大社區民生路80巷1~30號,68,住,,,1070722,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,670310,76.96,5,2,2,有,無,3800000,49376,,0,0,含增建或未登記建物。;,RPSNMLKLQHNFFIE98CA
仁武區,房地(土地+建物),高雄市仁武區大灣里赤誠街181~210號,76.78,住,,,1070730,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1070122,209.88,0,0,5,無,無,13350000,63608,,0,0,,RPRNMLLLQHNFFIE98CA
旗山區,房地(土地+建物),高雄市旗山區花旗二路395巷31~60號,104.65,,山坡地保育區,丙種建築用地,1070701,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,831216,166.09,3,2,3,有,無,3860000,23240,,0,0,,RPQNMLKLQHNFFHE68CA
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉五路361~390號,15.04,商,,,1070718,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061101,124.68,2,2,1,有,有,7340000,58871,坡道平面,26.4,0,,RPUOMLKKRHNFFIE66CA
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉五路361~390號,15.04,商,,,1070713,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061101,124.68,2,2,1,有,有,7480000,59994,坡道平面,26.4,0,,RPVOMLKKRHNFFIE76CA
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉五路361~390號,14.85,商,,,1070728,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061101,137.47,2,2,2,有,有,8060000,58631,坡道平面,26.4,0,,RPWOMLKKRHNFFIE86CA
